<<<<<<< HEAD
Someoneanother,0.526207174257
Mkamensek,0.664312925342
Dcheagle,0.389061960418
Avocado,1.5395949424
Hemmingsen,0.688720854266
ZachInOhio,0.60023185708
Nanobear,0.641682788992
Ganfon,0.753401634629
DarkFalls,0.435819211496
AfC,-0.215780985174
Government07,0.678310130946
EtonLibrarian,0.398636570663
Kommondant,1.14583289789
Pattav2,-1.37805130877
PrivateButcher,0.934261817225
Buffadren,0.592004691044
Bakasuprman,0.939788382685
No31328,0.690253159454
Ks0stm,-0.583133074466
JoeDecker,-0.110320441937
Seeeko,0.137136019538
CurtWilhelmVonSavage,0.868204018447
RL0919,-0.59586995553
Rewtguy,0.577990782662
HavelocktheDane,0.719048604403
JP06035,-0.24939043618
Seddon69,0.573228107799
Chrishmt0423,0.304740254509
Eagle101,0.0780985514177
Grmwnr,0.141294357612
Quasihuman,0.397735311111
Marlith,0.755971022832
FuriousFreddyr1,-0.233025668036
Heights,0.735794194221
Airodyssey,1.09459733913
Misterrick,-0.243264975644
Captainktainer,1.0864579551
Prashanthns,-0.186699135109
DavidQ.Johnson,0.972975678862
JNW,0.910135418685
Edtropolis,1.39762191723
Brainhell,-0.545360192687
WikiGull,0.600127823442
Radeksz,0.364856057026
AbeoPaliurus,1.11068768857
Whouk,0.015430364895
SonofaPeachII,-0.730887628642
Matthew,0.916292364308
Otterathome,0.347695636514
Stillstudying,0.808781221848
Dissident,1.4495368831
DavidBeals,-1.11242543563
SobaNoodleForYou,0.279990136676
JockBoy,0.786944976221
Sephirothstorm,-0.647937995934
Sandahl,0.71370376445
SueWallace,0.60116207614
Linguisticgeek,0.405805999
Samsaranoadmin,1.39245916939
Ferkelparade,0.597613662548
Arzel,0.296471558795
FellowWikipedian,0.961205534554
Wiggy!,0.732880176735
Rmzadeh,0.927613066233
Tenebrae,0.664195877987
kylekieran,-0.951136753195
Wedian,0.639492125963
Troikoalogo,1.04227488342
Auroranorth,0.70665762657
Lobojo,1.39245918645
Peterwats,1.02267788362
Coolguy22468,-0.979816793323
Dalbury,-0.303725817146
Simpsonscontributor,-0.680393404984
here,0.541444572519
Renata3,-0.143760703714
